GeoFips,GeoName,LineCode,Description,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998
08000,Colorado,500,      Manufacturing,154401,149394,146989,143624,138401,144236,156342,159571,160978,161564,162134,163840,177018,192060,197752,196923,200544
08000,Colorado,510,        Durable goods manufacturing,98818,96095,95478,93274,89455,93669,103692,106764,108270,108081,107923,108257,119231,131419,135071,134543,137294
08000,Colorado,530,        Nondurable goods manufacturing,55583,53299,51511,50350,48946,50567,52650,52807,52708,53483,54211,55583,57787,60641,62681,62380,63250
08000,Colorado,600,      Wholesale trade,111065,107843,105189,103342,101591,104640,111214,110812,107936,104710,102274,101498,104195,109001,109513,104631,102985
08000,Colorado,700,      Retail trade,320935,314282,307901,306060,299451,305714,318695,324902,319112,316490,308328,305981,305739,307289,309843,302268,301623
08000,Colorado,800,      Transportation and warehousing,92012,88007,84598,81505,78822,81758,86821,87861,83857,82789,81689,80517,81826,84877,84854,79529,78433
08000,Colorado,900,      Information,83016,82650,82210,84972,83856,86670,89388,89513,87744,89570,91778,95097,102508,118386,118699,107458,98342
08000,Colorado,1000,      Finance and insurance,204883,204508,201477,203376,191149,198114,186678,178803,167205,164820,160619,159068,156309,153761,156159,154165,153364
08000,Colorado,1100,      Real estate and rental and leasing,184331,182135,176112,178047,173720,171643,176106,176307,168847,163580,153472,145802,141462,139589,134708,122351,128954
08000,Colorado,1200,"      Professional, scientific, and technical services",306775,297553,284259,278084,274581,275962,281533,274990,256636,248148,240486,227656,225634,233162,228114,215748,198334
08000,Colorado,1300,      Management of companies and enterprises,39475,38522,35477,33305,32314,32036,32529,30761,29498,27200,25245,22428,21373,19661,19442,17911,16911
08000,Colorado,1400,      Administrative and support and waste management and remediation services,206143,199921,195903,188133,185878,185538,197084,199651,188463,178876,177429,170411,170414,176491,183175,174488,163756
08000,Colorado,1500,      Educational services,68124,65606,62244,59862,59399,56993,55258,52557,52682,49914,46294,43527,41886,39079,34952,32755,30690
08000,Colorado,1600,      Health care and social assistance,310523,299129,295809,288191,281104,274100,268463,258887,246753,240046,235881,231117,226110,219590,212857,206653,202117
08000,Colorado,1700,"      Arts, entertainment, and recreation",93898,91269,90725,88414,86329,85382,86137,83712,80320,78672,76229,73531,74339,71607,73585,69311,64200
08000,Colorado,1800,      Accommodation and food services,267377,258151,248201,241936,233061,233419,243091,240941,236179,228703,223450,218642,219117,218324,214181,208245,201762
08000,Colorado,1900,      Other services (except public administration),185264,177905,174320,173609,167492,171892,174285,173633,168246,166443,163420,161382,157568,152063,148339,147823,141183
08000,Colorado,2000,    Government and government enterprises,471373,465361,456843,455414,454622,447565,437381,423552,416916,412823,405822,406057,404349,390666,384625,374982,369232
08000,Colorado,2001,"      Federal, civilian",52768,53623,54683,55007,56294,53604,52504,52252,52300,52800,53015,53633,53234,51489,54273,53130,53893
08000,Colorado,2002,      Military,54316,53966,54084,55495,54044,49592,45858,43391,42751,44129,42745,42985,42816,42242,42385,41694,42524
08000,Colorado,2010,      State and local,364289,357772,348076,344912,344284,344369,339019,327909,321865,315894,310062,309439,308299,296935,287967,280158,272815
08000,Colorado,2011,        State government,111895,110521,102977,99924,97962,96859,94230,90270,87995,87687,85358,85693,86439,84554,83715,81560,79514
08000,Colorado,2012,        Local government,252394,247251,245099,244988,246322,247510,244789,237639,233870,228207,224704,223746,221860,212381,204252,198598,193301
09000,Connecticut,10,Total employment,2256250,2234510,2212158,2196944,2162120,2192926,2250277,2238029,2192075,2159357,2130254,2102746,2107077,2113713,2109954,2065991,2033712
09000,Connecticut,20,  Wage and salary employment,1734286,1717967,1706144,1688186,1673114,1699245,1769889,1767373,1751451,1734386,1725032,1718928,1740251,1753318,1756884,1732908,1709380
09000,Connecticut,40,  Proprietors employment,521964,516543,506014,508758,489006,493681,480388,470656,440624,424971,405222,383818,366826,360395,353070,333083,324332
09000,Connecticut,50,    Farm proprietors employment,5303,5299,5172,5069,4777,4567,4397,4189,3646,3728,3758,3847,4020,4074,3810,3888,4024
09000,Connecticut,60,    Nonfarm proprietors employment,516661,511244,500842,503689,484229,489114,475991,466467,436978,421243,401464,379971,362806,356321,349260,329195,320308
09000,Connecticut,70,  Farm employment,10774,10762,9947,9875,9172,9016,9003,8416,8079,8638,8898,10130,10215,10212,9801,9550,9650
09000,Connecticut,80,  Nonfarm employment,2245476,2223748,2202211,2187069,2152948,2183910,2241274,2229613,2183996,2150719,2121356,2092616,2096862,2103501,2100153,2056441,2024062
09000,Connecticut,90,    Private nonfarm employment,1983665,1962054,1940516,1926065,1887462,1914641,1968693,1961165,1916374,1883544,1856449,1826549,1827482,1838757,1841688,1804898,1778207
09000,Connecticut,100,"      Forestry, fishing, and related activities",2563,2469,2433,2395,2419,2582,2654,2625,2527,2493,2510,2347,2632,2449,2630,2564,3191
09000,Connecticut,200,"      Mining, quarrying, and oil and gas extraction",3744,3493,3607,2601,3041,2689,2903,2394,2084,1894,1870,2075,1783,2006,1744,1891,1844
09000,Connecticut,300,      Utilities,6483,6531,6339,6529,6696,6956,7118,6927,6886,8763,8810,8962,9141,9436,9831,9895,10054
09000,Connecticut,400,      Construction,110884,107771,104283,103212,101650,110374,123032,128443,126442,122723,117422,109999,107337,110661,106695,102058,99162
09000,Connecticut,500,      Manufacturing,169244,172736,173431,174276,173110,179782,194680,199243,201024,202291,204571,206980,218335,233183,240712,245696,254028
09000,Connecticut,510,        Durable goods manufacturing,130220,133089,133902,133795,132300,137647,148382,149678,150273,150374,151215,152244,161332,173166,178194,182715,190574
09000,Connecticut,530,        Nondurable goods manufacturing,39024,39647,39529,40481,40810,42135,46298,49565,50751,51917,53356,54736,57003,60017,62518,62981,63454
09000,Connecticut,600,      Wholesale trade,70277,70299,70542,71105,69903,72521,76739,75582,75380,73975,72116,70950,72073,73850,74324,72254,72708
09000,Connecticut,700,      Retail trade,222359,220618,218182,217174,214108,217908,227163,231938,231469,231464,228893,227035,230201,229520,231443,227678,227616
09000,Connecticut,800,      Transportation and warehousing,54818,53105,52099,50916,48880,50249,52957,53570,52750,52225,50618,49679,48312,49666,50014,48748,48408
09000,Connecticut,900,      Information,39140,39126,38088,38420,38245,40619,44111,44731,44274,44950,45045,45370,46161,50593,51548,49540,49887
09000,Connecticut,1000,      Finance and insurance,196669,200099,200845,204873,193864,200595,189732,178725,168341,165070,162366,162857,161975,160680,160686,157352,155562
09000,Connecticut,1100,      Real estate and rental and leasing,100438,99872,99762,102296,99976,96654,98390,97910,92116,88390,81005,75601,71474,70600,69765,63472,67412
09000,Connecticut,1200,"      Professional, scientific, and technical services",161827,156117,154604,153846,152650,153632,160373,160174,154307,150604,151376,147796,149276,151147,148370,142734,132613
09000,Connecticut,1300,      Management of companies and enterprises,34539,33244,33128,31141,30409,30305,31154,28213,27827,26418,26493,28190,29045,29691,30563,31354,32009
09000,Connecticut,1400,      Administrative and support and waste management and remediation services,119229,117965,115905,112404,110144,109481,118493,122211,119685,115726,114297,109670,109409,111291,115124,112286,105704
09000,Connecticut,1500,      Educational services,83434,80818,79373,78155,78457,75628,73018,70981,69488,67043,66172,64414,62251,58955,58037,55721,53528
09000,Connecticut,1600,      Health care and social assistance,299164,296077,292376,287921,283738,280369,275809,268627,259335,253799,251191,248398,245916,240576,237496,233534,226755
09000,Connecticut,1700,"      Arts, entertainment, and recreation",53218,52204,51224,50062,48825,48230,48699,47503,46556,46152,45863,44475,43841,42322,42431,40265,37380
09000,Connecticut,1800,      Accommodation and food services,136131,133602,129250,125481,121429,121683,124703,122838,119800,115983,113396,111703,108651,106098,104952,103820,100240
09000,Connecticut,1900,      Other services (except public administration),119504,115908,115045,113258,109918,114384,116965,118530,116083,113581,112435,110048,109669,106033,105323,104036,100106
09000,Connecticut,2000,    Government and government enterprises,261811,261694,261695,261004,265486,269269,272581,268448,267622,267175,264907,266067,269380,264744,258465,251543,245855
09000,Connecticut,2001,"      Federal, civilian",17469,17387,17704,18060,19720,19355,19557,19663,19754,19983,20248,20713,21328,21061,23321,21974,22148
09000,Connecticut,2002,      Military,13925,14618,14551,14504,14694,14456,14060,14273,15069,14826,15703,16351,16704,16292,16575,16304,16917
09000,Connecticut,2010,      State and local,230417,229689,229440,228440,231072,235458,238964,234512,232799,232366,228956,229003,231348,227391,218569,213265,206790
09000,Connecticut,2011,        State government,77956,77597,76713,75000,75171,76465,77463,74870,74139,75277,72581,72336,75931,76310,70915,70018,68334
09000,Connecticut,2012,        Local government,152461,152092,152727,153440,155901,158993,161501,159642,158660,157089,156375,156667,155417,151081,147654,143247,138456
10000,Delaware,10,Total employment,554383,543059,532515,529160,520973,525835,544533,544398,535976,526825,516324,502950,499288,501186,500675,489632,477261
10000,Delaware,20,  Wage and salary employment,452023,441824,433583,430161,426675,430765,452314,452462,451218,446581,441003,431694,431581,435784,437114,429712,417879
10000,Delaware,40,  Proprietors employment,102360,101235,98932,98999,94298,95070,92219,91936,84758,80244,75321,71256,67707,65402,63561,59920,59382
10000,Delaware,50,    Farm proprietors employment,2007,1965,1924,1957,1988,1935,1977,2009,1854,1915,1944,2011,2184,2396,2505,2500,2615
10000,Delaware,60,    Nonfarm proprietors employment,100353,99270,97008,97042,92310,93135,90242,89927,82904,78329,73377,69245,65523,63006,61056,57420,56767
10000,Delaware,70,  Farm employment,3801,3639,3737,3101,3133,2971,3045,3208,3137,3163,3255,3379,3806,4035,4252,4046,4004
10000,Delaware,80,  Nonfarm employment,550582,539420,528778,526059,517840,522864,541488,541190,532839,523662,513069,499571,495482,497151,496423,485586,473257
10000,Delaware,90,    Private nonfarm employment,475946,465272,454990,453268,444903,451212,469789,470682,463243,455374,445619,431897,427986,430267,430197,421050,409203
10000,Delaware,100,"      Forestry, fishing, and related activities",(D),(D),(D),(D),(D),(D),(D),880,834,862,859,819,955,(D),1239,1419,1478
10000,Delaware,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),(D),(D),(D),177,181,(D),214,226,208,(D),245,254,284
10000,Delaware,300,      Utilities,2204,2137,2065,2004,2150,2185,2281,2191,2236,2231,2234,2227,2232,2269,2361,2604,2618
10000,Delaware,400,      Construction,29601,28634,27283,27993,28416,29750,34975,38218,40579,(D),36191,33310,32326,32328,32478,32348,30442
10000,Delaware,500,      Manufacturing,27100,26654,26961,26814,27168,29046,32754,34367,34165,34048,35452,36386,37789,40128,43257,44731,43850
10000,Delaware,510,        Durable goods manufacturing,9920,10111,10280,10307,10310,10822,13515,14486,14577,14162,14943,15012,16651,17677,20029,21031,19898
10000,Delaware,530,        Nondurable goods manufacturing,17180,16543,16681,16507,16858,18224,19239,19881,19588,19886,20509,21374,21138,22451,23228,23700,23952
10000,Delaware,600,      Wholesale trade,13386,13617,13795,13815,13623,14478,15739,16042,16358,16048,15822,15091,14495,14329,14595,13632,13641
10000,Delaware,700,      Retail trade,61346,60290,59381,59576,58437,59098,62057,63908,62937,62370,61017,60301,59095,58327,60397,59387,58033
10000,Delaware,800,      Transportation and warehousing,15915,14552,13150,12783,12421,12874,13807,14239,13812,13145,13408,12298,12203,12278,11958,11951,11493
10000,Delaware,900,      Information,6367,6705,6812,6978,7147,7591,8175,8022,7736,7627,7386,7661,7873,8838,8927,8716,8496
10000,Delaware,1000,      Finance and insurance,56411,55169,53285,52905,50562,52332,50647,48913,47509,48647,46523,46982,48871,48752,44666,43357,41936
10000,Delaware,1100,      Real estate and rental and leasing,22964,23109,23010,23851,22749,22529,23008,23225,21476,20521,18474,16745,15593,15367,15163,13756,14284
10000,Delaware,1200,"      Professional, scientific, and technical services",39476,38915,37494,36017,34003,34369,36145,35577,34113,34055,35736,34024,33092,34849,34962,33123,31412
10000,Delaware,1300,      Management of companies and enterprises,6850,7275,8752,9196,10548,11075,11870,12085,12805,13201,13196,12079,12785,12577,11170,10940,10970
10000,Delaware,1400,      Administrative and support and waste management and remediation services,31934,30242,28144,28329,27747,27810,29672,30622,29541,28231,27669,26655,26857,29823,31343,31158,29092
10000,Delaware,1500,      Educational services,9891,9464,9059,9020,9214,9211,9187,9161,9227,8642,8101,7886,7805,7254,6784,6516,6208
10000,Delaware,1600,      Health care and social assistance,69962,67679,65751,64392,62919,62126,61099,56985,54522,52830,51054,49649,47896,46782,45626,43906,42889
10000,Delaware,1700,"      Arts, entertainment, and recreation",15347,13758,14091,14160,13724,12909,13135,12865,13077,12967,12676,12389,12006,11023,11653,10555,9734
10000,Delaware,1800,      Accommodation and food services,39265,38317,37262,36617,35742,35117,35329,34687,34127,33642,33074,31534,30890,30399,30065,29185,29234
10000,Delaware,1900,      Other services (except public administration),26253,27130,27216,27467,27066,27470,28751,28518,28008,27535,26533,25635,25015,23825,23308,23512,23109
10000,Delaware,2000,    Government and government enterprises,74636,74148,73788,72791,72937,71652,71699,70508,69596,68288,67450,67674,67496,66884,66226,64536,64054
