GeoFips,GeoName,LineCode,Description,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
10000,Delaware,1,Total Private Employment,448874,458537,466380,473890,472834,454183,448036,456369,458727,468911,479747
10000,Delaware,10,Total employment,516324,526825,535976,544398,544533,525835,520973,529160,532515,543059,554383
10000,Delaware,20,  Wage and salary employment,441003,446581,451218,452462,452314,430765,426675,430161,433583,441824,452023
10000,Delaware,40,  Proprietors employment,75321,80244,84758,91936,92219,95070,94298,98999,98932,101235,102360
10000,Delaware,50,    Farm proprietors employment,1944,1915,1854,2009,1977,1935,1988,1957,1924,1965,2007
10000,Delaware,60,    Nonfarm proprietors employment,73377,78329,82904,89927,90242,93135,92310,97042,97008,99270,100353
10000,Delaware,70,  Farm employment,3255,3163,3137,3208,3045,2971,3133,3101,3737,3639,3801
10000,Delaware,80,  Nonfarm employment,513069,523662,532839,541190,541488,522864,517840,526059,528778,539420,550582
10000,Delaware,90,    Private nonfarm employment,445619,455374,463243,470682,469789,451212,444903,453268,454990,465272,475946
10000,Delaware,100,"      Forestry, fishing, and related activities",859,862,834,880,(D),(D),(D),(D),(D),(D),(D)
10000,Delaware,200,"      Mining, quarrying, and oil and gas extraction",214,(D),181,177,(D),(D),(D),(D),(D),(D),(D)
10000,Delaware,300,      Utilities,2234,2231,2236,2191,2281,2185,2150,2004,2065,2137,2204
10000,Delaware,400,      Construction,36191,(D),40579,38218,34975,29750,28416,27993,27283,28634,29601
10000,Delaware,500,      Manufacturing,35452,34048,34165,34367,32754,29046,27168,26814,26961,26654,27100
10000,Delaware,510,        Durable goods manufacturing,14943,14162,14577,14486,13515,10822,10310,10307,10280,10111,9920
10000,Delaware,530,        Nondurable goods manufacturing,20509,19886,19588,19881,19239,18224,16858,16507,16681,16543,17180
10000,Delaware,600,      Wholesale trade,15822,16048,16358,16042,15739,14478,13623,13815,13795,13617,13386
10000,Delaware,700,      Retail trade,61017,62370,62937,63908,62057,59098,58437,59576,59381,60290,61346
10000,Delaware,800,      Transportation and warehousing,13408,13145,13812,14239,13807,12874,12421,12783,13150,14552,15915
10000,Delaware,900,      Information,7386,7627,7736,8022,8175,7591,7147,6978,6812,6705,6367
10000,Delaware,1000,      Finance and insurance,46523,48647,47509,48913,50647,52332,50562,52905,53285,55169,56411
10000,Delaware,1100,      Real estate and rental and leasing,18474,20521,21476,23225,23008,22529,22749,23851,23010,23109,22964
10000,Delaware,1200,"      Professional, scientific, and technical services",35736,34055,34113,35577,36145,34369,34003,36017,37494,38915,39476
10000,Delaware,1300,      Management of companies and enterprises,13196,13201,12805,12085,11870,11075,10548,9196,8752,7275,6850
10000,Delaware,1400,      Administrative and support and waste management and remediation services,27669,28231,29541,30622,29672,27810,27747,28329,28144,30242,31934
10000,Delaware,1500,      Educational services,8101,8642,9227,9161,9187,9211,9214,9020,9059,9464,9891
10000,Delaware,1600,      Health care and social assistance,51054,52830,54522,56985,61099,62126,62919,64392,65751,67679,69962
10000,Delaware,1700,"      Arts, entertainment, and recreation",12676,12967,13077,12865,13135,12909,13724,14160,14091,13758,15347
10000,Delaware,1800,      Accommodation and food services,33074,33642,34127,34687,35329,35117,35742,36617,37262,38317,39265
10000,Delaware,1900,      Other services (except public administration),26533,27535,28008,28518,28751,27470,27066,27467,27216,27130,26253
10000,Delaware,2000,    Government and government enterprises,67450,68288,69596,70508,71699,71652,72937,72791,73788,74148,74636
10000,Delaware,2001,"      Federal, civilian",5431,5435,5390,5538,5693,5797,6156,5842,5629,5549,5538
10000,Delaware,2002,      Military,9033,8422,8032,8275,8378,8464,8674,8765,8974,9141,8922
10000,Delaware,2010,      State and local,52986,54431,56174,56695,57628,57391,58107,58184,59185,59458,60176
10000,Delaware,2011,        State government,29984,30556,31739,32670,33176,32581,32804,32491,33273,33369,33855
10000,Delaware,2012,        Local government,23002,23875,24435,24025,24452,24810,25303,25693,25912,26089,26321
12000,Florida,1,Total Private Employment,8552995,8962176,9275464,9411846,9137282,8732906,8674636,8936044,9159933,9454935,9753442
12000,Florida,10,Total employment,9714142,10140035,10471146,10626395,10357490,9937794,9877353,10116944,10324695,10617541,10911330
12000,Florida,20,  Wage and salary employment,7901881,8177620,8398686,8402503,8127759,7635641,7528307,7612793,7767188,7940894,8200167
12000,Florida,40,  Proprietors employment,1812261,1962415,2072460,2223892,2229731,2302153,2349046,2504151,2557507,2676647,2711163
12000,Florida,50,    Farm proprietors employment,36179,35397,34112,39647,39133,39008,38954,38943,38636,38694,38630
12000,Florida,60,    Nonfarm proprietors employment,1776082,1927018,2038348,2184245,2190598,2263145,2310092,2465208,2518871,2637953,2672533
12000,Florida,70,  Farm employment,88398,80374,81106,86636,84077,79639,82145,83250,86584,83389,87342
12000,Florida,80,  Nonfarm employment,9625744,10059661,10390040,10539759,10273413,9858155,9795208,10033694,10238111,10534152,10823988
12000,Florida,90,    Private nonfarm employment,8464597,8881802,9194358,9325210,9053205,8653267,8592491,8852794,9073349,9371546,9666100
12000,Florida,100,"      Forestry, fishing, and related activities",61786,61518,62041,62655,61844,62312,61265,60118,59779,62480,64006
12000,Florida,200,"      Mining, quarrying, and oil and gas extraction",12547,13280,13952,15139,19330,18955,22836,19575,26606,28110,30042
12000,Florida,300,      Utilities,25162,25520,26067,26044,26746,25597,24547,24063,24409,24144,24046
12000,Florida,400,      Construction,708583,801042,864192,802816,692935,561120,500875,488784,501589,534267,568848
12000,Florida,500,      Manufacturing,416269,425285,433705,423673,397991,354467,335226,343359,349902,360071,372681
12000,Florida,510,        Durable goods manufacturing,275458,285865,295290,284459,266014,232713,219426,223813,227430,235279,244500
12000,Florida,530,        Nondurable goods manufacturing,140811,139420,138415,139214,131977,121754,115800,119546,122472,124792,128181
12000,Florida,600,      Wholesale trade,361001,376376,388145,396898,383238,357278,346573,350926,359151,365792,371665
12000,Florida,700,      Retail trade,1110467,1151174,1180800,1190716,1153628,1091961,1083814,1124227,1148933,1182484,1222447
12000,Florida,800,      Transportation and warehousing,289882,306249,314908,321083,313637,300745,296918,313351,326938,336984,349332
12000,Florida,900,      Information,195626,200143,198291,194212,189061,174343,168081,169492,169184,172062,175274
12000,Florida,1000,      Finance and insurance,480783,506370,527695,561030,573786,585965,569879,612436,619269,633414,638478
12000,Florida,1100,      Real estate and rental and leasing,526389,602110,651396,651470,618002,595576,613058,639983,657898,693767,701256
12000,Florida,1200,"      Professional, scientific, and technical services",606305,633381,663407,691344,689837,665520,670555,685184,699604,729187,750421
12000,Florida,1300,      Management of companies and enterprises,75120,79116,83068,87940,95883,92909,91371,95666,99718,107165,110857
12000,Florida,1400,      Administrative and support and waste management and remediation services,917507,947357,928469,932351,826196,784771,794299,795499,810613,837799,868668
12000,Florida,1500,      Educational services,144190,152245,161246,167991,177954,186683,197054,200635,200390,205360,212096
12000,Florida,1600,      Health care and social assistance,925439,947349,993038,1037973,1068723,1080651,1101271,1129203,1155187,1173709,1200269
12000,Florida,1700,"      Arts, entertainment, and recreation",250289,259025,266478,281217,284606,284554,288476,299364,309910,313443,326484
12000,Florida,1800,      Accommodation and food services,738949,763816,788653,807451,810546,776339,785613,820463,855506,894704,932105
12000,Florida,1900,      Other services (except public administration),618303,630446,648807,673207,669262,653521,640780,680466,698763,716604,747125
12000,Florida,2000,    Government and government enterprises,1161147,1177859,1195682,1214549,1220208,1204888,1202717,1180900,1164762,1162606,1157888
12000,Florida,2001,"      Federal, civilian",127200,129123,128068,128277,130175,132767,142532,134268,132995,132207,131781
12000,Florida,2002,      Military,104915,101570,103030,101549,100793,99415,98995,97732,97985,98336,95866
12000,Florida,2010,      State and local,929032,947166,964584,984723,989240,972706,961190,948900,933782,932063,930241
12000,Florida,2011,        State government,207807,208183,206951,209465,210959,210944,211931,209502,204684,204064,203545
12000,Florida,2012,        Local government,721225,738983,757633,775258,778281,761762,749259,739398,729098,727999,726696
13000,Georgia,1,Total Private Employment,4310561,4470511,4612486,4734166,4674996,4481557,4437099,4566625,4626536,4745214,4892316
13000,Georgia,10,Total employment,5055666,5226400,5383697,5522388,5484070,5282997,5234045,5350133,5404411,5515934,5656586
13000,Georgia,20,  Wage and salary employment,4119291,4212781,4304731,4362770,4325431,4092110,4032763,4072502,4126774,4203148,4326887
13000,Georgia,40,  Proprietors employment,936375,1013619,1078966,1159618,1158639,1190887,1201282,1277631,1277637,1312786,1329699
13000,Georgia,50,    Farm proprietors employment,41856,41943,41231,40333,38996,37859,37197,36666,35526,35501,34758
13000,Georgia,60,    Nonfarm proprietors employment,894519,971676,1037735,1119285,1119643,1153028,1164085,1240965,1242111,1277285,1294941
13000,Georgia,70,  Farm employment,58607,61815,56907,55996,56305,54337,50833,51504,51732,50772,50932
13000,Georgia,80,  Nonfarm employment,4997059,5164585,5326790,5466392,5427765,5228660,5183212,5298629,5352679,5465162,5605654
13000,Georgia,90,    Private nonfarm employment,4251954,4408696,4555579,4678170,4618691,4427220,4386266,4515121,4574804,4694442,4841384
13000,Georgia,100,"      Forestry, fishing, and related activities",21116,21640,22073,21977,22258,22123,22564,23226,24329,25141,25685
13000,Georgia,200,"      Mining, quarrying, and oil and gas extraction",8899,8901,9287,9744,9710,8957,9858,8895,10572,10777,11380
13000,Georgia,300,      Utilities,20863,20691,21015,21655,22054,21608,20901,20921,20720,20751,20769
13000,Georgia,400,      Construction,328292,351249,369447,372064,344207,298502,269000,265364,261692,269642,282614
13000,Georgia,500,      Manufacturing,462958,463218,462781,449022,426090,376730,361990,369612,373410,378360,389819
13000,Georgia,510,        Durable goods manufacturing,210349,215584,216974,210545,198300,171031,164608,171739,176753,182348,188450
13000,Georgia,530,        Nondurable goods manufacturing,252609,247634,245807,238477,227790,205699,197382,197873,196657,196012,201369
13000,Georgia,600,      Wholesale trade,222175,229964,235088,238678,235424,217727,213604,216907,219878,224300,229750
13000,Georgia,700,      Retail trade,539042,556546,570400,580281,561038,536164,527395,541138,542549,555185,570498
13000,Georgia,800,      Transportation and warehousing,194657,202513,208902,217863,216883,207224,205583,213803,219758,222961,232373
13000,Georgia,900,      Information,134642,130932,130695,130222,127811,118618,115651,118077,118777,122944,127461
13000,Georgia,1000,      Finance and insurance,211281,217786,223793,236499,242539,253609,247314,263908,263716,269200,274061
13000,Georgia,1100,      Real estate and rental and leasing,201771,226606,243447,259844,251867,240858,242003,247325,240649,243760,246881
13000,Georgia,1200,"      Professional, scientific, and technical services",299892,310103,324381,343375,351522,342116,342019,349753,357897,367689,382673
13000,Georgia,1300,      Management of companies and enterprises,55421,55608,55768,55672,58792,57030,57523,58127,61563,64262,67300
13000,Georgia,1400,      Administrative and support and waste management and remediation services,359616,381645,400373,411382,400996,379831,395095,410551,418699,438257,456328
13000,Georgia,1500,      Educational services,84552,88894,93516,95565,98666,103001,107291,108085,109500,113889,117043
13000,Georgia,1600,      Health care and social assistance,398469,411450,428093,447739,459052,468064,480210,493073,503967,516603,524948
13000,Georgia,1700,"      Arts, entertainment, and recreation",75062,78781,82948,88538,91332,91340,91402,96084,98751,99742,102224
13000,Georgia,1800,      Accommodation and food services,347027,357524,371170,382932,382883,368124,364232,374557,383290,399980,416326
13000,Georgia,1900,      Other services (except public administration),286219,294645,302402,315118,315567,315594,312631,335715,345087,350999,363251
13000,Georgia,2000,    Government and government enterprises,745105,755889,771211,788222,809074,801440,796946,783508,777875,770720,764270
13000,Georgia,2001,"      Federal, civilian",93496,94281,95002,96074,98396,101698,107786,104541,102633,100230,98768
13000,Georgia,2002,      Military,96993,95035,95230,96721,101596,102818,103494,101415,99149,98339,95631
13000,Georgia,2010,      State and local,554616,566573,580979,595427,609082,596924,585666,577552,576093,572151,569871
13000,Georgia,2011,        State government,159300,164257,166981,170174,172090,168868,167279,168380,169167,171453,170895
13000,Georgia,2012,        Local government,395316,402316,413998,425253,436992,428056,418387,409172,406926,400698,398976
15000,Hawaii,1,Total Private Employment,628943,654263,674144,696105,687197,658664,650805,662211,675211,694455,706846
15000,Hawaii,10,Total employment,802419,826725,849035,872496,867618,839928,832877,844313,858289,877229,890346
